region_id,name,country,kind,region_tier,confidence_tier,bucket,source_type,published_annual_twh,annual_low_twh,annual_high_twh,annual_value_basis,published_year,include_in_source_verified_floor,include_in_modelled_envelope,manual_review_required,definition_notes,source,source_url,source_note,snapshot_file,validation_doc
micronesia,Micronesia,FSM,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / CPUC (~3 MW PV + diesel; island grid),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/micronesia.md
miso,miso,,,,T1-live-TSO,T1a,generation_or_feed_x_rate,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,generation/feed multiplied by citable or assumed curtailment rate; check source scope,,,EIA MISO hourly wind × 8.0% + solar × 4.0% calibrated curtailment (observed 30d split: wind 85% / solar 15%),miso.json,
miso-solar,MISO (Midwest) Solar,USA,solar,live,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,EIA MISO solar,https://www.eia.gov/opendata/browser/electricity/rto/fuel-type-data,,,docs/validation/miso-solar.md
miso-wind,MISO (Midwest) Wind,USA,wind,live,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,EIA MISO wind,https://www.eia.gov/opendata/browser/electricity/rto/fuel-type-data,,,docs/validation/miso-wind.md
moldova-solar,Moldova Solar,MDA,solar,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E Moldelectrica solar (MEPSO protocol),https://transparency.entsoe.eu/,Moldelectrica ENTSO-E A75 solar: regional default ~2%.,entsoe.json,docs/validation/moldova-solar.md
moldova-wind,Moldova Wind,MDA,wind,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E Moldelectrica wind (MEPSO protocol),https://transparency.entsoe.eu/,Moldelectrica ENTSO-E A75 wind: regional default ~3%.,entsoe.json,docs/validation/moldova-wind.md
monaco,Monaco,MCO,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / Monaco (~5 MW rooftop PV; part of French grid),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/monaco.md
mongolia,Mongolia,MNG,wind,static,T3-modelled,T3,modelled_or_fallback,0.150000,0.090000,0.210000,modelled annual central encoded in static/typical snapshot,2024,no_modelled_envelope_only,yes,no,annual/modelled central value mapped to typical profile; not measured hourly curtailment,NPTG fallback,https://nptg.mn/,Typical-shape fallback: NPTG 2024 live feed unavailable (fetch failed); Salkhit and Tsetsii wind cluster curtailment anchored at ~0.15 TWh/yr.,mongolia.json,docs/validation/mongolia.md
montenegro,Montenegro,MNE,hydro,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E CGES,https://transparency.entsoe.eu/,CGES Montenegro A75 feed; hydro-dominated.,entsoe.json,docs/validation/montenegro.md
morocco,Morocco,MAR,mixed,static,T3-modelled,T3,modelled_or_fallback,0.400000,0.240000,0.560000,modelled annual central encoded in static/typical snapshot,2024,no_modelled_envelope_only,yes,yes,annual/modelled central value mapped to typical profile; not measured hourly curtailment,ANRE 2024 (south-north transmission),http://www.anre.ma/,"Typical-shape fallback: ANRE Morocco live feed unavailable (ANRE Morocco publishes annual regulatory reports but no hourly curtailment feed); ~0.4 TWh/yr mixed wind+solar curtailment from 9,363 GWh 2024 wind × 3% transmission-limited proxy + Noor CSP spill",morocco.json,docs/validation/morocco.md
mozambique,Mozambique,MOZ,hydro,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,IRENA Mozambique 2024 (EDM; Cahora Bassa hydro; SAPP),https://www.edm.co.mz/,,,docs/validation/mozambique.md
myanmar,Myanmar,MMR,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,IRENA RE Statistics 2024 (some utility solar; post-coup data validity uncertainty); modelled curtailment ~2% per regional default,https://www.irena.org/Data/Energy-Profiles,,,docs/validation/myanmar.md
n-norway,n-norway,,,,T1-live-TSO,T1a,generation_or_feed_x_rate,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,generation/feed multiplied by citable or assumed curtailment rate; check source scope,,,ENTSO-E NO-4 hydro+wind × 6% calibrated waste rate (observed 30d split: hydro 79% / wind 21%; export-constrained north Norway proxy),norway.json,
namibia,Namibia,NAM,solar,static,T3-modelled,T3,modelled_or_fallback,0.050000,0.030000,0.070000,modelled annual central encoded in static/typical snapshot,2025,no_modelled_envelope_only,yes,no,annual/modelled central value mapped to typical profile; not measured hourly curtailment,NamPower ISB 2025,https://www.nampower.com.na/,Typical-shape fallback: NamPower live feed unavailable (NamPower public pages expose corporate reports but no hourly curtailment feed); small isolated-grid solar+wind curtailment ~0.05 TWh/yr per NamPower ISB 2025 (275 MW hosting capacity ceiling),namibia.json,docs/validation/namibia.md
nauru,Nauru,NRU,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / NUC (~1 MW PV + diesel; micro-grid),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/nauru.md
nepal,Nepal,NPL,hydro,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2026,no_missing_snapshot,no,no,,"World Bank Nepal Development Update 2024 — estimated >0.5 TWh/yr renewable energy spillage from monsoon-season run-of-river overgeneration vs transmission bottlenecks and limited India-export capacity. NEA confirms during FY2023/24. Same modelling treatment as Ethiopia/Iceland/Colombia hydro spillage. Himalayan summer-monsoon shape (peak Jul-Sep). Gemini-3.1 research wave 4 (2026-04-30, reliability 5/5).",https://www.worldbank.org/en/country/nepal/publication/nepal-development-update,,,docs/validation/nepal.md
netherlands-solar,Netherlands Solar,NLD,solar,live-domestic-anchored,T1b-live-domestic-anchored,T1b,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E IEEFA 2024 solar,https://transparency.entsoe.eu/,Netherlands 2024 IEEFA solar share,entsoe.json,docs/validation/netherlands-solar.md
netherlands-wind,Netherlands Wind,NLD,wind,live-domestic-anchored,T1b-live-domestic-anchored,T1b,live_operator_feed,,,,ambiguous source-note annual hint; manual extraction required,2026,no_pending_annual_aggregation,no,yes,,ENTSO-E IEEFA 2024 wind,https://transparency.entsoe.eu/,"Netherlands 2024 IEEFA: 3.0 TWh wind+solar, wind-dominant",entsoe.json,docs/validation/netherlands-wind.md
new-zealand,new-zealand,,,,T1-live-TSO,T1a,generation_or_feed_x_rate,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,generation/feed multiplied by citable or assumed curtailment rate; check source scope,,,NZ EMI Generation_MD wind+solar+geothermal × 1.3% curtailment proxy (observed 30d split: wind 24% / solar 2% / geothermal-as-hydro 75%),new-zealand.json,
new-zealand-geo,New Zealand Geo,NZL,geo,live,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,EMI geothermal generation,https://www.emi.ea.govt.nz/Wholesale/Datasets/Generation/Generation_MD,,,docs/validation/new-zealand-geo.md
new-zealand-solar,New Zealand Solar,NZL,solar,live,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,EMI solar generation,https://www.emi.ea.govt.nz/Wholesale/Datasets/Generation/Generation_MD,,,docs/validation/new-zealand-solar.md
new-zealand-wind,New Zealand Wind,NZL,wind,live,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,EMI wind generation,https://www.emi.ea.govt.nz/Wholesale/Datasets/Generation/Generation_MD,,,docs/validation/new-zealand-wind.md
nicaragua,Nicaragua,NIC,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,IRENA Nicaragua VRE statistics 2024 (CNDC/ENATREL weekly bulletins),https://www.enatrel.gob.ni/,,,docs/validation/nicaragua.md
niger,Niger,NER,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / NIGELEC (~50 MW solar),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/niger.md
nigeria,Nigeria,NGA,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,Ember Nigeria 2024 + TCN 2024 (solar curtailment; Niger Delta flare ~7 TWh-eq/yr is a separate flat-baseload signal),https://www.tcn.org.ng/,,,docs/validation/nigeria.md
ningxia-solar,Ningxia Solar,CHN,solar,static,T3-modelled,T3,modelled_or_fallback,0.500000,0.300000,0.700000,modelled annual central encoded in static/typical snapshot,2025,no_modelled_envelope_only,yes,yes,annual/modelled central value mapped to typical profile; not measured hourly curtailment,NEA 2024 / Huaon-NBS generation,https://www.nea.gov.cn/20251113/cc1fb0298a2944f8bd5441f67c9be9b3/c.html,"Typical-shape fallback: Ember GER 2025 / NEA quarterly statistics unavailable as hourly feed (NEA provincial wind/solar curtailment statistics are quarterly, not hourly machine-readable); Ningxia wind+solar curtailment anchored at ~1.0 TWh/yr. — solar share (50%)",ningxia.json,docs/validation/ningxia-solar.md
ningxia-wind,Ningxia Wind,CHN,wind,static,T3-modelled,T3,modelled_or_fallback,0.500000,0.300000,0.700000,modelled annual central encoded in static/typical snapshot,2025,no_modelled_envelope_only,yes,yes,annual/modelled central value mapped to typical profile; not measured hourly curtailment,NEA 2024 / Huaon-NBS generation,https://www.nea.gov.cn/20251113/cc1fb0298a2944f8bd5441f67c9be9b3/c.html,"Typical-shape fallback: Ember GER 2025 / NEA quarterly statistics unavailable as hourly feed (NEA provincial wind/solar curtailment statistics are quarterly, not hourly machine-readable); Ningxia wind+solar curtailment anchored at ~1.0 TWh/yr. — wind share (50%)",ningxia.json,docs/validation/ningxia-wind.md
north-korea,North Korea,PRK,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,"IRENA RCS 2025 / 38North estimate (isolated grid, ~50 MW solar; no public data)",https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/north-korea.md
north-macedonia-solar,North Macedonia Solar,MKD,solar,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E MEPSO solar,https://transparency.entsoe.eu/,MEPSO North Macedonia: regional default ~2% solar.,entsoe.json,docs/validation/north-macedonia-solar.md
north-macedonia-wind,North Macedonia Wind,MKD,wind,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E MEPSO wind,https://transparency.entsoe.eu/,MEPSO North Macedonia: regional default ~3% wind.,entsoe.json,docs/validation/north-macedonia-wind.md
north-sea-solar,north-sea-solar,,,,T1a-live-tso,T1a,generation_or_feed_x_rate,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,generation/feed multiplied by citable or assumed curtailment rate; check source scope,,,Elexon BMRS AGWS × 6.9% curtailment (observed 30d split: wind 62% / solar 38%) — solar share,north-sea.json,
north-sea-wind,north-sea-wind,,,,T1a-live-tso,T1a,generation_or_feed_x_rate,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,generation/feed multiplied by citable or assumed curtailment rate; check source scope,,,Elexon BMRS AGWS × 6.9% curtailment (observed 30d split: wind 62% / solar 38%) — wind share,north-sea.json,
northern-ireland-solar,Northern Ireland Solar,GBR,solar,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,EirGrid/SONI DD half-hourly workbook (NI 42% solar share fallback),https://www.eirgrid.ie/grid/system-and-renewable-data-reports,Northern Ireland 2024 solar (domestic-share fallback — per-fuel data not available),ireland.json,docs/validation/northern-ireland-solar.md
northern-ireland-wind,Northern Ireland Wind,GBR,wind,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,EirGrid/SONI DD half-hourly workbook (NI 42% of all-island DD),https://www.eirgrid.ie/grid/system-and-renewable-data-reports,EirGrid/SONI DD half-hourly workbook (https://cms.eirgrid.ie/sites/default/files/publications/DD-HH-2026-V4.xlsx); all-island dispatch-down split ROI 58% / NI 42% per SONI/EirGrid 2024 annual renewable constraint and curtailment anchor.,ireland.json,docs/validation/northern-ireland-wind.md
norway-no1-hydro,Norway NO1 Hydro (Oslo),NOR,hydro,live,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,"ENTSO-E NO1 hydro (load-centre, low curtailment)",https://transparency.entsoe.eu/,,,docs/validation/norway-no1-hydro.md
norway-no1-wind,Norway NO1 Wind (Oslo),NOR,wind,live,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,ENTSO-E NO1 wind (load-centre),https://transparency.entsoe.eu/,,,docs/validation/norway-no1-wind.md
norway-no2-hydro,Norway NO2 Hydro (Kristiansand),NOR,hydro,live,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,ENTSO-E NO2 hydro (NorNed/NordLink/NSL cable zone),https://transparency.entsoe.eu/,,,docs/validation/norway-no2-hydro.md
norway-no2-wind,Norway NO2 Wind (Kristiansand),NOR,wind,live,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,ENTSO-E NO2 offshore wind (NorNed/NordLink/NSL cable zone),https://transparency.entsoe.eu/,,,docs/validation/norway-no2-wind.md
norway-no3-hydro,Norway NO3 Hydro (Trondheim),NOR,hydro,live,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,ENTSO-E NO3 hydro,https://transparency.entsoe.eu/,,,docs/validation/norway-no3-hydro.md
norway-no3-wind,Norway NO3 Wind (Trondheim),NOR,wind,live,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,ENTSO-E NO3 onshore wind,https://transparency.entsoe.eu/,,,docs/validation/norway-no3-wind.md
norway-no4-hydro,Norway NO4 Hydro (Tromsø),NOR,hydro,live,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,ENTSO-E NO4 hydro (export-constrained north),https://transparency.entsoe.eu/,,,docs/validation/norway-no4-hydro.md
norway-no4-wind,Norway NO4 Wind (Tromsø),NOR,wind,live,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,ENTSO-E NO4 wind (export-constrained north; former n-norway),https://transparency.entsoe.eu/,,,docs/validation/norway-no4-wind.md
norway-no5,Norway NO5 (Bergen),NOR,hydro,live,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,ENTSO-E NO5 reservoir hydro (spring-spill only),https://transparency.entsoe.eu/,,,docs/validation/norway-no5.md
nt-pilbara,NT & Pilbara,AUS,solar,static,T3-modelled,T3,modelled_or_fallback,0.200000,0.120000,0.280000,modelled annual central encoded in static/typical snapshot,2024,no_modelled_envelope_only,yes,no,annual/modelled central value mapped to typical profile; not measured hourly curtailment,Horizon/Pilbara fallback,https://www.horizonpower.com.au/,Typical-shape fallback: NT/Pilbara live feed unavailable (HTTP 403 for https://www.horizonpower.com.au/); calibration anchor ~0.2 TWh/yr captive solar curtailment.,nt-pilbara.json,docs/validation/nt-pilbara.md
nyiso,nyiso,,,,T1-live-TSO,T1a,generation_or_feed_x_rate,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,generation/feed multiplied by citable or assumed curtailment rate; check source scope,,,EIA NYIS hourly wind × 3.0% + solar × 2.0% calibrated curtailment (observed 30d split: wind 100% / solar 0%),nyiso.json,docs/validation/nyiso.md
nyiso-rest-solar,NYISO (rest) Solar,USA,solar,live,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,EIA NYISO solar (ex-Zones D/E),https://www.eia.gov/opendata/browser/electricity/rto/fuel-type-data,,,docs/validation/nyiso-rest-solar.md
nyiso-rest-wind,NYISO (rest) Wind,USA,wind,live,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,EIA NYISO wind (ex-Zones D/E),https://www.eia.gov/opendata/browser/electricity/rto/fuel-type-data,,,docs/validation/nyiso-rest-wind.md
nyiso-zones-d-e,NYISO Zones D+E,USA,wind,live,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,"EIA NYISO wind (Zones D+E share, ~75% of statewide curtailment)",https://www.nyiso.com/documents/20142/2223020/2024-Power-Trends.pdf,,,docs/validation/nyiso-zones-d-e.md
oman,Oman,OMN,solar,static,T3-modelled,T3,modelled_or_fallback,0.100000,0.060000,0.140000,modelled annual central encoded in static/typical snapshot,2024,no_modelled_envelope_only,yes,no,annual/modelled central value mapped to typical profile; not measured hourly curtailment,OPWP fallback,https://www.omanpwp.om/,Typical-shape fallback: Oman live feed unavailable (fetch failed); calibration anchor ~0.1 TWh/yr solar curtailment.,oman.json,docs/validation/oman.md
ontario-solar,Ontario Solar,CAN,solar,live,T1a-live-tso,T1a,generation_or_feed_x_rate,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,generation/feed multiplied by citable or assumed curtailment rate; check source scope,IESO solar generation capability,https://reports-public.ieso.ca/public/GenOutputCapability/,IESO hourly solar generation capability × 2% calibrated curtailment proxy,ontario.json,docs/validation/ontario-solar.md
ontario-wind,Ontario Wind,CAN,wind,live,T1a-live-tso,T1a,generation_or_feed_x_rate,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,generation/feed multiplied by citable or assumed curtailment rate; check source scope,IESO wind generation capability,https://reports-public.ieso.ca/public/GenOutputCapability/,IESO hourly wind generation capability × 4% calibrated curtailment proxy,ontario.json,docs/validation/ontario-wind.md
pakistan-solar,Pakistan Solar,PAK,solar,static,T3-modelled,T3,modelled_or_fallback,0.134000,0.080400,0.187600,modelled annual central encoded in static/typical snapshot,2026,no_modelled_envelope_only,yes,no,annual/modelled central value mapped to typical profile; not measured hourly curtailment,"NEPRA State of Industry Report 2024: solar curtailment not separately quantified, held conservatively at ~10% of total. Gemini-3.1 research wave 2 (2026-04-30).",https://nepra.org.pk/publications/State%20of%20Industry%20Reports/State%20of%20Industry%20Report%202024.pdf,"NEPRA State of Industry Report 2024 anchor: Non-Project Missed Volume (NPMV) for wind generation = 1,337 GWh in FY2023-24, equivalent to PKR 39.5 billion in compensation paid to wind IPPs for transmission-constrained dispatch-down in the Sindh wind corridor (Jhimpir/Gharo/Thatta). Solar curtailment exists per IGCEP narratives but is not separately quantified by NEPRA — small share-fraction held conservatively. Source: https://nepra.org.pk/publications/State%20of%20Industry%20Reports/State%20of%20Industry%20Report%202024.pdf — Gemini-3.1 research wave 2 (2026-04-30). — solar share (10%)",pakistan.json,docs/validation/pakistan-solar.md
pakistan-wind,Pakistan Wind,PAK,wind,static,T3-modelled,T3,modelled_or_fallback,1.206000,0.723600,1.688400,modelled annual central encoded in static/typical snapshot,2026,no_modelled_envelope_only,yes,no,annual/modelled central value mapped to typical profile; not measured hourly curtailment,"NEPRA State of Industry Report 2024: NPMV wind = 1,337 GWh FY2023-24 (Jhimpir/Gharo/Thatta wind corridor, Sindh). Wind 90% of total.",https://nepra.org.pk/publications/State%20of%20Industry%20Reports/State%20of%20Industry%20Report%202024.pdf,"NEPRA State of Industry Report 2024 anchor: Non-Project Missed Volume (NPMV) for wind generation = 1,337 GWh in FY2023-24, equivalent to PKR 39.5 billion in compensation paid to wind IPPs for transmission-constrained dispatch-down in the Sindh wind corridor (Jhimpir/Gharo/Thatta). Solar curtailment exists per IGCEP narratives but is not separately quantified by NEPRA — small share-fraction held conservatively. Source: https://nepra.org.pk/publications/State%20of%20Industry%20Reports/State%20of%20Industry%20Report%202024.pdf — Gemini-3.1 research wave 2 (2026-04-30). — wind share (90%)",pakistan.json,docs/validation/pakistan-wind.md
palau,Palau,PLW,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / PPUC (~5 MW PV + diesel; island grid),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/palau.md
palestine,Palestine,PSE,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / Palestinian Energy Authority 2024,https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/palestine.md
panama,Panama,PAN,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,Secretaria Nacional de Energia 2024 (solar+wind ~10%; ETESA/CND PDF reports),https://www.etesa.com.pa/,,,docs/validation/panama.md
papua-new-guinea,Papua New Guinea,PNG,hydro,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / PNG Power (Ramu hydro + diesel; island grid),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/papua-new-guinea.md
paraguay,Paraguay,PRY,hydro,static,T3-modelled,T3,modelled_or_fallback,8.960000,5.376000,12.544000,modelled annual central encoded in static/typical snapshot,2024,no_modelled_envelope_only,yes,no,annual/modelled central value mapped to typical profile; not measured hourly curtailment,Itaipu fallback,https://www.itaipu.gov.py/,Typical-shape fallback: Itaipu spill/dispatch feed unavailable (Itaipu/ANDE public pages did not expose machine-readable hourly spill or dispatch data); hydro spill ~10 TWh/yr calibrated to Paraná basin flood stage (SH summer peak Dec-Feb). — current 30-day seasonal factor 0.90×,paraguay.json,docs/validation/paraguay.md
permian,Permian Basin,USA,flare,flare,,T2-flare,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,VIIRS + GGFR,https://www.worldbank.org/en/programs/gasflaringreduction,,,docs/validation/permian.md
peru-hydro,Peru Hydro,PER,hydro,live,T1a-live-tso,T1a,generation_or_feed_x_rate,0.800000,,,source-note annual hint; manual validation required,2026,candidate_after_manual_validation,no,yes,generation/feed multiplied by citable or assumed curtailment rate; check source scope,COES-SINAC live hydro generation × 2% curtailment calibration (vertimiento anchor ~0.8 TWh/yr),https://www.coes.org.pe/Portal/portalinformacion/generacion,COES SINAC generation-by-fuel endpoint; hydro half-hourly × 2% curtailment calibration (derived from ~0.8 TWh/yr published vertimiento anchor); fuel type: hydro,peru.json,docs/validation/peru-hydro.md
peru-solar,Peru Solar,PER,solar,live,T1a-live-tso,T1a,generation_or_feed_x_rate,0.800000,,,source-note annual hint; manual validation required,2026,candidate_after_manual_validation,no,yes,generation/feed multiplied by citable or assumed curtailment rate; check source scope,COES-SINAC live solar generation × 2% curtailment calibration (vertimiento anchor ~0.8 TWh/yr),https://www.coes.org.pe/Portal/portalinformacion/generacion,COES SINAC generation-by-fuel endpoint; solar half-hourly × 2% curtailment calibration (derived from ~0.8 TWh/yr published vertimiento anchor); fuel type: solar,peru.json,docs/validation/peru-solar.md
peru-wind,Peru Wind,PER,wind,live,T1a-live-tso,T1a,generation_or_feed_x_rate,0.800000,,,source-note annual hint; manual validation required,2026,candidate_after_manual_validation,no,yes,generation/feed multiplied by citable or assumed curtailment rate; check source scope,COES-SINAC live wind generation × 2% curtailment calibration (vertimiento anchor ~0.8 TWh/yr),https://www.coes.org.pe/Portal/portalinformacion/generacion,COES SINAC generation-by-fuel endpoint; wind half-hourly × 2% curtailment calibration (derived from ~0.8 TWh/yr published vertimiento anchor); fuel type: wind,peru.json,docs/validation/peru-wind.md
philippines-solar,Philippines Solar,PHL,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,"IRENA Philippines RE Statistics 2024 anchor; IEMOP RTD endpoint exposes current-day dispatch schedules, not curtailed-energy. The 2% rate previously applied was an invented placeholder with no published source. Held at T3 until IEMOP/WESM publishes a citable curtailment rate.",https://www.iemop.ph/market-data/rtd-prices-and-schedules/,,,docs/validation/philippines-solar.md
philippines-wind,Philippines Wind,PHL,wind,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,"IRENA Philippines RE Statistics 2024 anchor; IEMOP RTD endpoint exposes current-day dispatch schedules, not curtailed-energy. The 2% rate previously applied was an invented placeholder with no published source. Held at T3 until IEMOP/WESM publishes a citable curtailment rate.",https://www.iemop.ph/market-data/rtd-prices-and-schedules/,,,docs/validation/philippines-wind.md
pjm,pjm,,,,T1-live-TSO,T1a,generation_or_feed_x_rate,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,generation/feed multiplied by citable or assumed curtailment rate; check source scope,,,EIA PJM hourly wind × 2.0% + solar × 2.5% calibrated curtailment (observed 30d split: wind 52% / solar 48%),pjm.json,
pjm-solar,PJM Solar,USA,solar,live,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,EIA PJM solar,https://www.eia.gov/opendata/browser/electricity/rto/fuel-type-data,,,docs/validation/pjm-solar.md
pjm-wind,PJM Wind,USA,wind,live,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,EIA PJM wind,https://www.eia.gov/opendata/browser/electricity/rto/fuel-type-data,,,docs/validation/pjm-wind.md
poland-solar,Poland Solar,POL,solar,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E URE 2024 solar,https://transparency.entsoe.eu/,Poland 2024 URE solar: 621 GWh,entsoe.json,docs/validation/poland-solar.md
poland-wind,Poland Wind,POL,wind,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E URE 2024 wind,https://transparency.entsoe.eu/,Poland 2024 URE wind: 128 GWh,entsoe.json,docs/validation/poland-wind.md
portugal-solar,Portugal Solar,PRT,solar,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E REN solar,https://transparency.entsoe.eu/,Portugal 2024 solar: primary,entsoe.json,docs/validation/portugal-solar.md
portugal-wind,Portugal Wind,PRT,wind,live,T1a-live-tso,T1a,live_operator_feed,0.100000,,,source-note annual hint; manual validation required,2026,candidate_after_manual_validation,no,yes,,ENTSO-E REN wind,https://transparency.entsoe.eu/,Portugal 2024 wind: ~0.1 TWh/yr,entsoe.json,docs/validation/portugal-wind.md
qatar,Qatar,QAT,flare,flare,,T2-flare,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,GGFR 2024 Qatar offshore+onshore flare composite (QatarEnergy),https://www.worldbank.org/en/programs/gasflaringreduction,,,docs/validation/qatar.md
qinghai,Qinghai,CHN,solar,static,T3-modelled,T3,modelled_or_fallback,1.500000,0.900000,2.100000,modelled annual central encoded in static/typical snapshot,2025,no_modelled_envelope_only,yes,no,annual/modelled central value mapped to typical profile; not measured hourly curtailment,NEA 2024 / Huaon-NBS generation,https://www.nea.gov.cn/20251113/cc1fb0298a2944f8bd5441f67c9be9b3/c.html,Typical-shape fallback: Ember GER 2025 / NEA live feed unavailable (Ember/NEA Qinghai references do not expose hourly solar curtailment); Haixi solar corridor curtailment anchored at ~1.5 TWh/yr.,qinghai.json,docs/validation/qinghai.md
